USAF	WBAN	STATION NAME	CTRY	ST CALL	LAT	LON	ELEV(M)	BEGIN	END
728020	99999	SAINT LAWRENCE	CA		46.883	-55.417	#FIELD!	19730101	19770809
728030	99999	GANDER INTL AIRPORT	CA		48.950	-54.567	#FIELD!	19730101	19770815
728040	99999	SAGLEK (BAY)	CA		49.217	-57.400	#FIELD!	19730101	19770727
728045	99999	BADGER (MARS)	CA		48.967	-56.067	#FIELD!	19730101	19770630
728050	99999	ST. PIERRE	CA		46.767	-56.167	#FIELD!	19730101	19770819
728070	99999	ARGENTIA (MARS)	CA	YAR	47.283	-54.000	#FIELD!	19730101	19770730
728080	99999	BLANC SABLON ARPT &	CA		51.433	-57.217	#FIELD!	19730101	19770802
728100	99999	PORT MENIER (MARS)&	CA		49.850	-64.450	#FIELD!	19730101	19770727
728105	99999	HAVRE ST PIERRE   &	CA		50.250	-63.600	#FIELD!	19730101	19770630
728110	99999	SEPT-ILES AIRPORT	CA		50.217	-66.267	#FIELD!	19730101	19770804
728120	99999	LAKE EON	CA		51.850	-63.283	#FIELD!	19730101	19770720
728130	99999	NATASHQUAN AIRPORT	CA		50.183	-61.800	#FIELD!	19730101	19770630
728140	99999	CHEVERY (MARS)	CA		50.533	-59.500	#FIELD!	19730101	19770804
728150	99999	STEPHENVILLE ARPT	CA		48.533	-58.550	#FIELD!	19730101	19770730
728155	99999	STAR BROOK	CA		48.583	-57.233	#FIELD!	19920408	19930701
728160	99999	GOOSE BAY AIRPORT	CA		53.317	-60.417	#FIELD!	19730101	19770730
728170	99999	BATTLE HARBOUR	CA	UBF	52.250	-55.600	#FIELD!	19730101	19770630
728180	99999	CARTWRIGHT	CA		53.700	-57.033	#FIELD!	19730101	19770804
728190	99999	SAINT ANTHONY	CA		51.367	-55.633	#FIELD!	19730101	19770817
728210	99999	MATAGAMI AIRPORT  &	CA		49.767	-77.800	#FIELD!	19731213	19770630
728220	99999	CHIBOUGAMAU-CHAPAIS	CA		49.817	-74.417	#FIELD!	19730101	19770804
728225	99999	MATAGAMI AIRPORT  &	CA		49.767	-77.800	#FIELD!	19730608	19731209
728240	99999		US					19730101	19750514
728241	99999	GAGNON	CA		51.950	-68.133	#FIELD!	19750515	19770531
728250	99999	WABUSH LAKE AIRPORT	CA		52.933	-66.867	#FIELD!	19730101	19770817
728260	99999	PANGNIRTUNG	CA		53.200	-70.900	#FIELD!	19730101	19770804
728270	99999	LA GRANDE RIVIERE	CA		53.633	-77.700	#FIELD!	19761007	19770630
728280	99999	SCHEFFERVILLE ARPT	CA		54.800	-66.817	#FIELD!	19730101	19770804
728310	99999	KAPUSKASING AIRPORT	CA		49.417	-82.467	#FIELD!	19730101	19770630
728340	99999	GERALDTON AIRPORT &	CA		49.700	-86.950	#FIELD!	19730101	19770630
728360	99999	MOOSONEE (SAWR)   &	CA		51.267	-80.650	#FIELD!	19730101	19770711
728410	99999	ARMSTRONG (MARS)	CA		50.283	-88.900	#FIELD!	19730101	19770630
728420	99999	SIOUX LOOKOUT ARPT	CA		50.117	-91.900	#FIELD!	19730101	19770630
728425	99999	DRYDEN AIRPORT	CA		49.833	-92.750	#FIELD!	19730101	19770630
728450	99999	PICKLE LAKE	CA		51.467	-90.200	#FIELD!	19730102	19770630
728460	99999	LANSDOWNE HOUSE   &	CA		52.233	-87.883	#FIELD!	19730101	19770630
728480	99999	BIG TROUT LAKE	CA		53.833	-89.867	#FIELD!	19730101	19770626
728500	99999	KENORA AIRPORT	CA		49.800	-94.367	#FIELD!	19730101	19770630
728510	99999	PORTAGE SOUTHPORT A	CA		49.900	-98.267	#FIELD!	19730101	19770630
728520	99999	WINNIPEG INTL ARPT	CA		49.900	-97.233	#FIELD!	19730101	19770630
728525	99999	VICTORIA BEACH(AUT)	CA		49.033	-97.567	#FIELD!	19730101	19770630
728526	99999	SAINT ANDREWS	CA		50.050	-97.033	#FIELD!	19760407	19770630
728530	99999	SHILO	CA		49.817	-99.650	#FIELD!	19750724	19750930
728540	99999	RED LAKE AIRPORT	CA		51.067	-93.817	#FIELD!	19730101	19770630
728550	99999	DAUPHIN AIRPORT	CA		51.100	-100.050	#FIELD!	19730101	19770630
728560	99999	GIMLI	CA		50.617	-96.983	#FIELD!	19730101	19770630
728565	99999	HECLA AMOS	CA		51.167	-96.667	#FIELD!	19750807	19770630
728575	99999	FLIN FLON AIRPORT	CA		54.683	-101.683	#FIELD!	19730101	19770630
728580	99999	GRAND RAPIDS (MARS)	CA		53.183	-99.267	#FIELD!	19730101	19770630
728610	99999	BROADVIEW         &	CA		50.383	-102.583	#FIELD!	19730101	19770630
728620	99999	ESTEVAN AIRPORT	CA		49.067	-103.000	#FIELD!	19730101	19770630
728630	99999	REGINA AIRPORT	CA		50.433	-104.667	#FIELD!	19730101	19770630
728640	99999	MOOSE JAW (CAN-MIL)	CA		50.333	-105.550	#FIELD!	19730101	19770630
728645	99999		US					19761117	19770125
728650	99999	WYNYARD	CA		51.767	-104.200	#FIELD!	19730101	19770630
728660	99999	SASKATOON AIRPORT	CA		52.167	-106.683	#FIELD!	19730101	19770630
728665	99999	ELBOW (MARS)      &	CA		51.133	-106.583	#FIELD!	19730101	19770630
728670	99999	THE PAS AIRPORT	CA		53.967	-101.100	#FIELD!	19730101	19770630
728680	99999	HUDSON BAY	CA		52.867	-102.400	#FIELD!	19730101	19770630
728690	99999	PRINCE ALBERT ARPT	CA		53.217	-105.683	#FIELD!	19730101	19770630
728700	99999	SWIFT CURRENT ARPT	CA		50.283	-107.683	#FIELD!	19730101	19770726
728710	99999	LLOYDMINSTER ARPT	CA		53.350	-110.833	#FIELD!	19730101	19770630
728720	99999	MEDICINE HAT ARPT	CA		50.017	-110.717	#FIELD!	19730101	19770630
728730	99999	CORONATION (MARS) &	CA		52.100	-111.450	#FIELD!	19730101	19770630
728735	99999	CORONATION(AUT)	CA		52.100	-111.450	#FIELD!	19770608	19770630
728740	99999	LETHBRIDGE AIRPORT	CA		49.633	-112.800	#FIELD!	19730101	19770630
728750	99999	PINCHER CREEK (AUT)	CA		49.500	-113.950	#FIELD!	19730101	19770630
728760	99999	NORTH BATTLEFORD	CA		52.767	-108.250	#FIELD!	19730101	19770630
728770	99999	CALGARY INTNL ARPT	CA		51.100	-114.017	#FIELD!	19730101	19770630
728775	99999	GOLDEN ARPT	CA		51.300	-116.967	#FIELD!	19730102	19770630
728780	99999	RED DEER AIRPORT	CA		52.183	-113.900	#FIELD!	19730101	19770630
728790	99999	EDMONTON MUNICIPAL	CA		53.567	-113.517	#FIELD!	19730101	19770630
728800	99999	CRANBROOK AIRPORT	CA		49.600	-115.783	#FIELD!	19730101	19770630
728810	99999	EDSON AIRPORT	CA		53.583	-116.450	#FIELD!	19730101	19770630
728820	99999	REVELSTOKE AIRPORT	CA		50.967	-118.183	#FIELD!	19730101	19770817
728830	99999	BLUE RIVER (MAN)	CA		52.117	-119.300	#FIELD!	19730101	19770630
728840	99999	CASTLEGAR AIRPORT	CA		49.300	-117.633	#FIELD!	19730101	19770630
728860	99999	PRINCETON ARPT    &	CA		49.467	-120.517	#FIELD!	19730101	19770630
728870	99999	KAMLOOPS AIRPORT	CA		50.700	-120.450	#FIELD!	19730101	19770630
728880	99999	JASPER	CA		52.883	-118.067	#FIELD!	19730101	19770630
728885	99999	JASPER-HINTON ARPT	CA		53.317	-117.750	#FIELD!	19730111	19730630
728890	99999	PENTICTON AIRPORT	CA		49.467	-119.600	#FIELD!	19730101	19770630
728895	99999	KELOWNA APT	CA		49.950	-119.383	#FIELD!	19730101	19770630
728900	99999	NANAIMO AIRPORT	CA		49.050	-123.867	#FIELD!	19730101	19770630
728905	99999	BALLENAS IL AUTO8 &	CA		49.250	-124.833	#FIELD!	19730101	19770630
728910	99999	LYTTON (READAC)	CA		50.233	-121.583	#FIELD!	19730101	19770630
728915	99999	HOPE SLIDE	CA		49.267	-121.217	#FIELD!	19730101	19770630
728916	99999	CAPE MUDGE (LGT-H)	CA		51.150	-121.500	#FIELD!	19730101	19770630
728920	99999	VANCOUVER INTL	CA		49.183	-123.167	#FIELD!	19730101	19770630
728925	99999	VANCOUVER HARBOUR &	CA		49.300	-123.117	#FIELD!	19760212	19770630
728930	99999	COMOX (CAN-MIL)	CA		49.717	-124.900	#FIELD!	19730101	19770630
728935	99999	POWELL RIVER ARPT &	CA		49.817	-124.500	#FIELD!	19730101	19770630
728936	99999	CAMPBELL RIVER ARPT	CA		49.950	-125.267	#FIELD!	19730101	19770630
728937	99999	CHATHAM POINT (LH)	CA		50.333	-125.433	#FIELD!	19730101	19770630
728940	99999	ESTEVAN PT. (MARS)	CA		49.383	-126.533	#FIELD!	19730101	19770630
728950	99999	BULL HARBOUR (DEAD)	CA		50.917	-127.950	#FIELD!	19730101	19770630
728955	25237	HOLBERG	CA		50.650	-128.000	#FIELD!	19730101	19770630
728956	99999	EGG ISLAND	CA		51.250	-127.833	#FIELD!	19760401	19770630
728960	99999	PRINCE GEORGE ARPT	CA		53.883	-122.667	#FIELD!	19730101	19770630
728970	99999	MCINNES ISLAND	CA		52.267	-128.717	#FIELD!	19730101	19770630
728980	99999	PRINCE RUPERT ARPT	CA		54.300	-130.433	#FIELD!	19730101	19770630
728985	99999	BONILLA ISLAND    &	CA		53.500	-130.633	#FIELD!	19730101	19770419
728990	25343	LANGARA	CA		54.250	-133.050	#FIELD!	19730101	19770723
729000	99999	HOPEDALE (MAPS)	CA		55.450	-60.233	#FIELD!	19730101	19770804
729010	99999	BORDER (MAPS)	CA		55.333	-63.217	#FIELD!	19730101	19770630
729020	99999		US					19730719	19740919
729030	99999		US					19730101	19750904
729040	99999	QUAQTAQ AIRPORT	CA		61.067	-69.683	#FIELD!	19730101	19770804
729050	99999	KUUJJUARAPIK ARPT	CA		55.283	-77.767	#FIELD!	19730101	19770810
729060	99999	KUUJJUAQ AIRPORT	CA		58.100	-68.417	#FIELD!	19730101	19770630
729070	99999	INUKJUAK	CA		58.450	-78.117	#FIELD!	19730101	19770630
729080	99999		US					19730313	19740918
729085	99999	DECEPTION BAY	CA		62.117	-74.617	#FIELD!	19730104	19740102
729090	99999	IQALUIT	CA		63.750	-68.550	#FIELD!	19730101	19770819
729100	99999	CAPE DORSET AIRPORT	CA		64.217	-76.533	#FIELD!	19730101	19770804
729110	99999	SHEPHERD BAY ARPT	CA		68.817	-93.433	#FIELD!	19730608	19770630
729120	99999	GILLAM AIRPORT	CA		56.350	-94.700	#FIELD!	19730101	19770630
729130	99999	CHURCHILL AIRPORT	CA		58.750	-94.067	#FIELD!	19730101	19770804
729140	99999	NANISIVIK	CA		72.967	-84.383	#FIELD!	19750305	19770630
729150	99999	CORAL HARBOUR ARPT	CA		64.200	-83.367	#FIELD!	19730101	19770804
729160	99999	CHESTERFIELD INLET&	CA		63.333	-90.717	#FIELD!	19730101	19770804
729170	99999	EUREKA	CA		80.000	-85.933	#FIELD!	19730101	19770804
729180	99999	PELLY BAY 1	CA		73.033	-85.150	#FIELD!	19730101	19770523
729190	99999	PELLY BAY	CA		68.433	-89.717	#FIELD!	19730101	19770630
729200	99999	CREE LAKE (MAPS)	CA		57.350	-107.133	#FIELD!	19730101	19770730
729210	99999	BROCHET           &	CA		57.883	-101.667	#FIELD!	19730101	19770331
729220	99999	LA RONGE AIRPORT	CA		55.100	-105.300	#FIELD!	19730101	19770630
729230	99999	ENNADAI LAKE (MAPS)	CA		61.133	-100.917	#FIELD!	19730101	19770630
729240	99999	RESOLUTE AIRPORT	CA		74.717	-94.983	#FIELD!	19730101	19770701
729245	99999	REA POINT	CA		75.350	-105.717	#FIELD!	19730101	19770630
729250	99999	CAMBRIDGE BAY ARPT	CA		69.100	-105.117	#FIELD!	19730101	19770819
729260	99999	BAKER LAKE AIRPORT	CA		64.300	-96.000	#FIELD!	19730101	19770630
729270	99999	GLADMAN POINT ARPT	CA		68.667	-97.800	#FIELD!	19730101	19770817
729280	99999	ROCKY MTN HOUSE	CA		52.383	-114.917	#FIELD!	19730101	19770630
729290	99999	BYRON BAY AIRPORT	CA		68.750	-109.067	#FIELD!	19730101	19770802
729300	99999	WHITECOURT AIRPORT	CA		54.133	-115.667	#FIELD!	19730101	19770630
729310	99999	LAC LA BICHE (MARS)	CA		54.767	-112.017	#FIELD!	19730101	19770630
729320	99999	FORT MCMURRAY ARPT	CA		56.650	-111.217	#FIELD!	19730101	19770630
729330	99999	FORT CHIPEWYAN ARPT	CA		58.767	-111.117	#FIELD!	19730101	19770630
729340	99999	FORT SMITH AIRPORT	CA		60.017	-111.967	#FIELD!	19730101	19770630
729350	99999	HAY RIVER AIRPORT	CA		60.850	-115.767	#FIELD!	19730101	19770727
729360	99999	YELLOWKNIFE AIRPORT	CA		62.467	-114.450	#FIELD!	19730101	19770630
729365	99999	MOUNT ARTHUR (AUT)	CA	WNG	62.400	-110.733	#FIELD!	19730711	19730711
729370	99999	LADY FRANKLIN POINT	CA		68.500	-113.217	#FIELD!	19730608	19770811
729380	99999	COPPERMINE AIRPORT	CA		67.833	-115.117	#FIELD!	19730101	19770803
729385	99999	PORT RADIUM	CA		66.083	-118.033	#FIELD!	19730101	19760128
729390	26114	CAPE YOUNG AIRPORT	CA		68.933	-116.917	#FIELD!	19730620	19770630
729400	99999	GRANDE PRAIRE ARPT	CA		55.183	-118.883	#FIELD!	19730101	19770630
729410	99999	GERMANSEN LANDING	CA		55.783	-124.700	#FIELD!	19730101	19770818
729416	99999		US					19730918	19730918
729430	99999	FORT ST. JOHN ARPT	CA		56.233	-120.733	#FIELD!	19730101	19770630
729440	99999	MACKENZIE AIRPORT	CA		55.300	-123.133	#FIELD!	19730101	19770630
729450	99999	FORT NELSON AIRPORT	CA		58.833	-122.583	#FIELD!	19730101	19770630
729455	99999	LIARD RIVER	CA		59.450	-126.150	#FIELD!	19730109	19770630
729456	99999	MUNCHO LAKE	CA		58.917	-125.767	#FIELD!	19730616	19740329
729457	99999	FORT LIARD	CA		60.233	-123.467	#FIELD!	19730830	19770628
729460	99999	FORT SIMPSON ARPT	CA		61.750	-121.233	#FIELD!	19730101	19770630
729465	99999	WRIGLEY AIRPORT	CA		63.200	-123.417	#FIELD!	19730101	19770630
729466	99999	FT PROVIDENCE	CA		61.333	-117.667	#FIELD!	19731003	19731018
729480	27202	CAPE PARRY AIRPORT	CA		70.167	-124.683	#FIELD!	19730101	19770630
729490	99999	FARO (MARS)	CA		62.233	-133.367	#FIELD!	19750109	19770630
729500	99999	SMITHERS AIRPORT	CA		54.817	-127.183	#FIELD!	19730101	19770630
729510	99999	TERRACE AIRPORT	CA		54.467	-128.583	#FIELD!	19730101	19770630
729520	99999	BURNS LAKE        &	CA		54.233	-125.767	#FIELD!	19730101	19770630
729530	99999	WATSON LAKE AIRPORT	CA		60.117	-128.817	#FIELD!	19730101	19770630
729550	99999	STEWART AIRPORT	CA		55.933	-129.983	#FIELD!	19750109	19770630
729560	99999	NICHOLSON PENINSUL&	CA		69.900	-128.967	#FIELD!	19730901	19770630
729570	99999	INUVIK AIRPORT	CA		68.300	-133.483	#FIELD!	19730101	19770630
729580	99999	DEASE LAKE	CA		58.417	-130.000	#FIELD!	19730101	19770630
729590	26394	TUKTOYAKTUK	CA		69.450	-133.000	#FIELD!	19730101	19770630
729595	99999	TUKTOYAKTUK       &	CA		69.433	-133.033	#FIELD!	19730224	19770630
729640	99999	WHITEHORSE AIRPORT	CA		60.717	-135.067	#FIELD!	19730101	19770630
729650	99999	MAYO AIRPORT	CA		63.617	-135.867	#FIELD!	19730101	19770630
729660	99999	DAWSON AIRPORT	CA		64.050	-139.133	#FIELD!	19730101	19770630
729665	99999	OLD CROW AIRPORT	CA		67.567	-139.833	#FIELD!	19730106	19770630
729670	99999	BURWASH (AUTO8)	CA		61.367	-139.050	#FIELD!	19730101	19770630
729675	99999	BEAVER CREEK ARPT	CA		62.383	-140.883	#FIELD!	19730101	19770630
729676	99999	HAINES JUNCTION	CA		60.767	-137.583	#FIELD!	19740101	19770630
729680	99999	SHINGLE POINT ARPT	CA		68.950	-137.217	#FIELD!	19730809	19770630
729690	26463	KOMAKUK BEACH ARPT	CA		69.583	-140.183	#FIELD!	19730801	19770630
731010	99999	SYNOP82 REG1 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010823	20010823
732010	99999	SYNOP82 REG2 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010818	20010918
732020	99999	SYNOP82 REG2 MPS	US		#FIELD!	#FIELD!	#FIELD!	20010815	20010927
734010	99999	SYNOP82 REG4 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010819	20010827
734020	99999	SYNOP82 REG4 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010823	20010826
735020	99999	SYNOP82 REG5 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010923	20021017
736010	99999	SYNOP82 REG6 KTS	US		#FIELD!	#FIELD!	#FIELD!	20010818	20010917
736020	99999	SYNOP82 REG6 MPS	US		#FIELD!	#FIELD!	#FIELD!	20010816	20010925
740001	54793	SUSSEX AIRPORT	US	NJ KFWN	41.199	-74.626	#FIELD!	20060101	20190424
740001	99999	SUSSEX	US	NJ KFWN	41.200	-74.623	#FIELD!	20040510	20051231
740002	3042	LA VETA PASS AWOS-3 ARPT	US	CO KVTP	37.500	-105.167	#FIELD!	20060101	20180629
740002	99999	LA VETA MOUNTAIN PAS	US	CO KVTP	37.500	-105.167	#FIELD!	20040510	20051231
740020	99999	ABERDEEN PROVING GROUNDS	US	MD	39.500	-76.167	#FIELD!	19991031	19991031
740030	24103	MICHAEL AAF AIRPORT	US	UT KDPG	40.183	-112.933	#FIELD!	20060103	20190423
740030	99999	DUGWAY PROVING GROU	US	UT KDPG	40.167	-112.933	#FIELD!	19430614	20051230
740035	3145	YUMA MCAS	US	AZ KNYL	32.650	-114.617	#FIELD!	19960101	20190423
740035	99999	YUMA MCAS	US	AZ KNYL	32.616	-114.600	#FIELD!	20100101	20180516
740114	99999	PACIFIC BUOY	US	CA	39.200	-124.000	#FIELD!	19820311	19850426
740124	99999	PACIFIC BUOY	US	CA	38.200	-123.300	#FIELD!	19820107	19850426
740134	99999	ENVIRONM BUOY 46012	US		37.400	-122.700	#FIELD!	19820107	19850426
740144	99999	PACIFIC BUOY	US	CA	34.900	-120.900	#FIELD!	19820107	19850426
740154	99999	PACIFIC BUOY	US	CA	40.800	-124.500	#FIELD!	19820625	19850426
740164	99999	PACIFIC BUOY	US	CA	37.800	-122.700	#FIELD!	19821019	19850426
740174	99999	PACIFIC BUOY	US	CA	35.800	-121.700	#FIELD!	19850118	19850123
740184	99999	PACIFIC BUOY	US	CA	40.400	-124.500	#FIELD!	19850118	19850426
740194	99999	PACIFIC BUOY	US	CA	41.800	-124.400	#FIELD!	19850629	19870701
740204	99999	ENVIRONM BUOY 46038	US		41.900	-122.400	#FIELD!	19861016	19870518
740355	99999	KING POINT (MAPS) &	CA		62.233	-133.367	#FIELD!	19730101	19741231
740430	99999	NORMAN WELLS ARPT	CA		65.283	-126.800	#FIELD!	19430319	19770630
740435	99999	FORT GOOD HOPE ARPT	CA		66.267	-128.633	#FIELD!	19730101	19770630
740450	99999	TESLIN ARPT (AUT)	CA		60.167	-132.750	#FIELD!	19730101	19770630
740455	99999	TESLIN (MARS)	CA		60.183	-132.750	#FIELD!	19760723	19770217
740500	99999	PUNTZI MTN (MARS)	CA		52.117	-124.083	#FIELD!	19730101	19770630
740505	99999	PUNTZI MTN (MAN)	CA		52.117	-124.083	#FIELD!	19770608	19770630
740510	99999	SACHS HARBOUR(MAPS)	CA		71.983	-125.283	#FIELD!	19730101	19770630
740530	99999	CLINTON POINT	CA		69.583	-120.750	#FIELD!	19730101	19770711
740561	99999	DAWSON CREEK      &	CA		55.750	-120.183	#FIELD!	19730101	19770630
740610	99999	PORT RADIUM	CA		66.083	-117.933	#FIELD!	19770101	19770626
740620	99999	BERNARD HARBOUR	CA		65.483	-110.367	#FIELD!	19730101	19770630
740630	99999	FORT RESOLUTION	CA		61.183	-113.683	#FIELD!	19430301	19770630
740660	99999	HIGH LEVEL AIRPORT	CA		58.617	-117.167	#FIELD!	19730101	19770630
740680	99999	PEACE RIVER AIRPORT	CA		56.233	-117.433	#FIELD!	19431222	19770630
740690	99999	SLAVE LAKE AIRPORT	CA		55.300	-114.783	#FIELD!	19730101	19770630
740700	99999		US					19730101	19760512
740710	99999	JENNY LIND ISL ARPT	CA		68.650	-101.733	#FIELD!	19731115	19770630
740720	99999	MOULD BAY AIRPORT	CA		76.233	-119.333	#FIELD!	19500101	19770630
740730	99999	FORT RELIANCE     &	CA		62.717	-109.167	#FIELD!	19730101	19770630
740740	99999	ISACHSEN (MAPS)	CA		78.783	-103.533	#FIELD!	19500101	19770630
740750	99999	COLLINS BAY (AUTO8)	CA		58.183	-103.683	#FIELD!	19730104	19770630
740760	99999	URANIUM CITY(MARS)&	CA		59.567	-108.483	#FIELD!	19730104	19770630
740770	99999	BUFFALO NARROWS AUT	CA		55.850	-108.467	#FIELD!	19730101	19770630
740780	99999	LYNN LAKE AIRPORT	CA		56.867	-101.067	#FIELD!	19730101	19770630
740790	99999	THOMPSON AIRPORT	CA		55.800	-97.867	#FIELD!	19730101	19770630
740800	99999	MACKAR INLET	CA		68.300	-85.683	#FIELD!	19730101	19770802
740810	99999	HALL BEACH AIRPORT	CA		68.783	-81.250	#FIELD!	19730101	19770630
740820	99999	ALERT	CA		82.500	-62.333	#FIELD!	19510101	19770630
740900	99999	CYLDE AIRPORT     &	CA		70.450	-68.550	#FIELD!	19450501	19770630
740910	99999	LONGSTAFF BLUFF	CA		68.950	-75.300	#FIELD!	19730101	19770630
740920	99999	DEWAR LAKES	CA		68.650	-71.233	#FIELD!	19730101	19770707
740930	99999	CAPE HOOPER       &	CA		68.433	-66.783	#FIELD!	19730101	19770731
740940	99999	CAPE DYER AIRPORT	CA		66.583	-61.617	#FIELD!	19730101	19770809
740950	99999	POND INLET AIRPORT	CA		72.667	-78.000	#FIELD!	19750109	19770630
740960	99999	BROUGHTON ISLAND	CA		67.550	-63.783	#FIELD!	19730101	19770630
740970	99999		US					19730101	19751224
740980	99999	KILLINEK (MAPS)   &	CA		60.417	-64.850	#FIELD!	19751003	19770630
741000	99999	TRIPLE ISLAND	CA		54.300	-130.883	#FIELD!	19730101	19770729
741010	99999	SANDSPIT AIRPORT	CA		53.250	-131.817	#FIELD!	19730101	19770630
741020	99999	ETHELDA BAY	CA		53.050	-129.683	#FIELD!	19730101	19770630
741030	99999	QUESNEL AIRPORT	CA		53.033	-122.517	#FIELD!	19730101	19770630
741040	99999	WILLIAMS LAKE ARPT	CA		52.183	-122.067	#FIELD!	19610101	19770630
741050	99999	PINE ISLAND (MAPS)	CA		50.000	-127.417	#FIELD!	19730101	19770630
741060	94234	TOFINO	CA		49.083	-125.767	#FIELD!	19730101	19770630
741070	25342	CAPE ST JAMES	CA		51.933	-131.017	#FIELD!	19730101	19770630
741080	99999	ABBOTSFORD AIRPORT	CA		49.017	-122.367	#FIELD!	19570101	19770630
741090	99999	PORT HARDY AIRPORT	CA		50.683	-127.367	#FIELD!	19730101	19770630
741100	99999	ALERT BAY	CA		50.583	-126.933	#FIELD!	19730101	19770630
741110	99999	CAPE SCOTT	CA		50.783	-128.433	#FIELD!	19730101	19770630
741130	99999	AGASSIZ (AUTO)	CA		50.150	-122.950	#FIELD!	19730101	19770630
741140	99999	HOPE AIRPORT (MAN)	CA		49.367	-121.500	#FIELD!	19730101	19770630
741145	99999	HOPE (AUTOB)	CA		49.367	-121.483	#FIELD!	19751204	19770630
741150	99999	VERNON (AUTO8)	CA		50.233	-119.283	#FIELD!	19730101	19770630
741200	99999	COLD LAKE (CAN-MIL)	CA		54.417	-110.283	#FIELD!	19570101	19770630
741210	99999	EDMONTON/NAMAO(MIL)	CA		53.667	-113.467	#FIELD!	19730101	19770630
741220	99999	BANFF	CA		51.183	-115.567	#FIELD!	19730101	19770630
741230	99999	EDMONTON INTL ARPT	CA		53.317	-113.583	#FIELD!	19730101	19770630
741250	99999	MEADOW LAKE AIRPORT	CA		54.117	-108.433	#FIELD!	19730101	19770630
741260	99999	BROOKS	CA		50.550	-111.900	#FIELD!	19730101	19770816
741270	99999	PRIMROSE LAKE 2	CA		54.917	-109.967	#FIELD!	19750401	19770630
741290	99999	KINDERSLEY ARPT   &	CA		51.467	-109.167	#FIELD!	19730101	19770630
741300	99999	NIPAWIN AIRPORT	CA		53.333	-104.000	#FIELD!	19730921	19770630
741310	99999	EASTEND CYPRESS AUT	CA		49.433	-108.983	#FIELD!	19770101	19770630
741350	99999	ROCKGLEN (MARS)	CA		49.167	-105.967	#FIELD!	19730101	19770630
741380	99999	YORKTON AIRPORT	CA		51.267	-102.467	#FIELD!	19730101	19770630
741400	99999	BRANDON AIRPORT	CA		49.917	-99.950	#FIELD!	19730101	19770630
741405	99999	BEAUSEJOUR	CA		50.067	-96.517	#FIELD!	19750401	19770630
741410	99999	NORWAY HOUSE ARPT	CA		53.967	-97.833	#FIELD!	19730314	19770630
741415	99999	IDA (AUTO)	CA		51.667	-98.750	#FIELD!	19750401	19770630
741430	99999	BACHELORS IL (AUT)	CA		51.033	-95.667	#FIELD!	19730101	19770630
741450	99999	ISLAND LAKE AIRPORT	CA		53.867	-94.667	#FIELD!	19730101	19770630
741480	99999	PILOT MOUND (MARS)	CA		49.200	-98.883	#FIELD!	19730101	19770630
741820	99999	CHURCHILL FALLS	CA		53.550	-64.100	#FIELD!	19730101	19770630
741830	99999		US					19761023	19770124
741850	99999	DANIELS HARBOUR	CA	YDH	50.233	-57.583	#FIELD!	19730101	19770630
741870	99999	BAIE COMEAU AIRPORT	CA		49.133	-68.200	#FIELD!	19730101	19770630
741890	99999	PUINTE CLAVEAU	CA		49.017	-64.400	#FIELD!	19730101	19770814
741895	99999	GASPE AIRPORT     &	CA		48.767	-64.483	#FIELD!	19730101	19770630
741930	99999	COMFORT COVE	CA		49.267	-54.883	#FIELD!	19730101	19770630
741940	99999	BUGEO	CA		47.617	-57.617	#FIELD!	19730101	19770630
741950	99999	SAINT ALBANS	CA		47.867	-55.850	#FIELD!	19730101	19770630
741960	99999	BONAVISTA	CA		48.700	-53.083	#FIELD!	19730101	19770630
741970	99999	PORT-AUX-BASQUES	CA		47.567	-59.167	#FIELD!	19730101	19770630
742000	99999	VICTORIA (AUTO8)	CA		48.417	-123.317	#FIELD!	19730101	19770630
742004	99999	BURROWS ISLAND	US	WA	48.080	-122.100	#FIELD!	19790507	19870609
742005	99999	PATOS ISLAND (CGS)	US	WA	48.733	-122.967	#FIELD!	19760209	19810711
742006	99999	BURLINGTON / MT VERN	US	WA	48.470	-122.420	#FIELD!	19850618	20000104
742010	24228	PORT ANGELES CGAS	US	WA KNOW	48.133	-123.400	#FIELD!	19730101	19901128
742010	99999	PORT ANGELES CGAS	US	WA KNOW	48.141	-123.414	#FIELD!	20060619	20190423
742015	99999	SMITH ISLAND COAST GUARD LIGH	US		48.320	-122.850	#FIELD!	19750911	19860320
742016	99999	FRIDAY HARBOR	US	WA S19	48.500	-123.000	#FIELD!	19760130	19880812
742060	24207	MCCHORD AFB AIRPORT	US	WA KTCM	47.150	-122.483	#FIELD!	19400722	20190424
742060	99999	MC CHORD FIELD	US	WA KTCM	47.133	-122.483	#FIELD!	20000101	20041231
742065	99999	POINT NO POINT COAST GUARD ST	US		47.920	-122.530	#FIELD!	19750911	19950326
742066	99999	MULKITEO (CGS)	US	WA	47.950	-122.300	#FIELD!	19781102	19781102
742070	24201	GRAY AAF	US	WA KGRF	47.083	-122.583	#FIELD!	19390401	20101231
742070	99999	FORT LEWIS/GRAY AAF	US	WA	47.133	-122.600	#FIELD!	20000101	20040908
